#  x,   y,atan(y/x),atan2(y,x)
-790, 210,-14.8863,165.1137
 791,1791, 66.1712, 66.1712
-792, 208,-14.7151,165.2849
 793,1793, 66.1414, 66.1414
-794, 206,-14.5445,165.4555
 795,1795, 66.1116, 66.1116
-796, 204,-14.3745,165.6255
 797,1797, 66.0819, 66.0819
-798, 202,-14.2051,165.7949
 799,1799, 66.0523, 66.0523
-800, 200,-14.0362,165.9638
 801,1801, 66.0228, 66.0228
-802, 198,-13.8680,166.1320
 803,1803, 65.9933, 65.9933
-804, 196,-13.7004,166.2996
 805,1805, 65.9639, 65.9639
-806, 194,-13.5334,166.4666
 807,1807, 65.9346, 65.9346
-808, 192,-13.3669,166.6331
 809,1809, 65.9054, 65.9054
-810, 190,-13.2011,166.7989
 811,1811, 65.8763, 65.8763
-812, 188,-13.0358,166.9642
 813,1813, 65.8472, 65.8472
-814, 186,-12.8712,167.1288
 815,1815, 65.8182, 65.8182
-816, 184,-12.7071,167.2929
 817,1817, 65.7893, 65.7893
-818, 182,-12.5436,167.4564
 819,1819, 65.7605, 65.7605
-820, 180,-12.3808,167.6192
 821,1821, 65.7317, 65.7317
-822, 178,-12.2185,167.7815
 823,1823, 65.7030, 65.7030
-824, 176,-12.0568,167.9432
 825,1825, 65.6744, 65.6744
-826, 174,-11.8956,168.1044
 827,1827, 65.6459, 65.6459
-828, 172,-11.7351,168.2649
 829,1829, 65.6174, 65.6174
-830, 170,-11.5752,168.4248
 831,1831, 65.5891, 65.5891
-832, 168,-11.4158,168.5842
 833,1833, 65.5608, 65.5608
-834, 166,-11.2571,168.7429
 835,1835, 65.5325, 65.5325
-836, 164,-11.0989,168.9011
 837,1837, 65.5044, 65.5044
-838, 162,-10.9413,169.0587
 839,1839, 65.4763, 65.4763
-840, 160,-10.7843,169.2157
 841,1841, 65.4483, 65.4483
-842, 158,-10.6279,169.3721
 843,1843, 65.4203, 65.4203
-844, 156,-10.4720,169.5280
 845,1845, 65.3925, 65.3925
-846, 154,-10.3168,169.6832
 847,1847, 65.3647, 65.3647
-848, 152,-10.1621,169.8379
 849,1849, 65.3370, 65.3370
-850, 150,-10.0080,169.9920
 851,1851, 65.3093, 65.3093
-852, 148, -9.8545,170.1455
 853,1853, 65.2817, 65.2817
-854, 146, -9.7015,170.2985
 855,1855, 65.2542, 65.2542
-856, 144, -9.5491,170.4509
 857,1857, 65.2268, 65.2268
-858, 142, -9.3973,170.6027
 859,1859, 65.1995, 65.1995
-860, 140, -9.2461,170.7539
 861,1861, 65.1722, 65.1722
-862, 138, -9.0955,170.9045
 863,1863, 65.1449, 65.1449
-864, 136, -8.9454,171.0546
 865,1865, 65.1178, 65.1178
-866, 134, -8.7959,171.2041
 867,1867, 65.0907, 65.0907
-868, 132, -8.6469,171.3531
 869,1869, 65.0637, 65.0637
-870, 130, -8.4986,171.5014
 871,1871, 65.0368, 65.0368
-872, 128, -8.3508,171.6492
 873,1873, 65.0099, 65.0099
-874, 126, -8.2035,171.7965
 875,1875, 64.9831, 64.9831
-876, 124, -8.0568,171.9432
 877,1877, 64.9564, 64.9564
-878, 122, -7.9107,172.0893
 879,1879, 64.9297, 64.9297
-880, 120, -7.7652,172.2348
 881,1881, 64.9031, 64.9031
-882, 118, -7.6202,172.3798
 883,1883, 64.8766, 64.8766
-884, 116, -7.4757,172.5243
 885,1885, 64.8501, 64.8501
-886, 114, -7.3319,172.6681
 887,1887, 64.8237, 64.8237
-888, 112, -7.1885,172.8115
 889,1889, 64.7974, 64.7974
-890, 110, -7.0458,172.9542
 891,1891, 64.7712, 64.7712
-892, 108, -6.9036,173.0964
 893,1893, 64.7450, 64.7450
-894, 106, -6.7619,173.2381
 895,1895, 64.7188, 64.7188
-896, 104, -6.6208,173.3792
 897,1897, 64.6928, 64.6928
-898, 102, -6.4802,173.5198
 899,1899, 64.6668, 64.6668
-900, 100, -6.3402,173.6598
 901,1901, 64.6409, 64.6409
-902,  98, -6.2007,173.7993
 903,1903, 64.6150, 64.6150
-904,  96, -6.0618,173.9382
 905,1905, 64.5892, 64.5892
-906,  94, -5.9234,174.0766
 907,1907, 64.5635, 64.5635
-908,  92, -5.7856,174.2144
 909,1909, 64.5378, 64.5378
-910,  90, -5.6482,174.3518
 911,1911, 64.5122, 64.5122
-912,  88, -5.5115,174.4885
 913,1913, 64.4867, 64.4867
-914,  86, -5.3752,174.6248
 915,1915, 64.4612, 64.4612
-916,  84, -5.2395,174.7605
 917,1917, 64.4358, 64.4358
-918,  82, -5.1044,174.8956
 919,1919, 64.4105, 64.4105
-920,  80, -4.9697,175.0303
 921,1921, 64.3852, 64.3852
-922,  78, -4.8356,175.1644
 923,1923, 64.3600, 64.3600
-924,  76, -4.7021,175.2979
 925,1925, 64.3348, 64.3348
-926,  74, -4.5690,175.4310
 927,1927, 64.3097, 64.3097
-928,  72, -4.4365,175.5635
 929,1929, 64.2847, 64.2847
-930,  70, -4.3045,175.6955
 931,1931, 64.2597, 64.2597
-932,  68, -4.1730,175.8270
 933,1933, 64.2348, 64.2348
-934,  66, -4.0420,175.9580
 935,1935, 64.2100, 64.2100
-936,  64, -3.9116,176.0884
 937,1937, 64.1852, 64.1852
-938,  62, -3.7816,176.2184
 939,1939, 64.1605, 64.1605
-940,  60, -3.6522,176.3478
 941,1941, 64.1358, 64.1358
-942,  58, -3.5233,176.4767
 943,1943, 64.1112, 64.1112
-944,  56, -3.3949,176.6051
 945,1945, 64.0867, 64.0867
-946,  54, -3.2670,176.7330
 947,1947, 64.0622, 64.0622
-948,  52, -3.1397,176.8603
 949,1949, 64.0378, 64.0378
-950,  50, -3.0128,176.9872
 951,1951, 64.0134, 64.0134
-952,  48, -2.8864,177.1136
 953,1953, 63.9891, 63.9891
-954,  46, -2.7606,177.2394
 955,1955, 63.9649, 63.9649
-956,  44, -2.6352,177.3648
 957,1957, 63.9407, 63.9407
-958,  42, -2.5103,177.4897
 959,1959, 63.9166, 63.9166
-960,  40, -2.3859,177.6141
 961,1961, 63.8926, 63.8926
-962,  38, -2.2621,177.7379
 963,1963, 63.8686, 63.8686
-964,  36, -2.1387,177.8613
 965,1965, 63.8446, 63.8446
-966,  34, -2.0158,177.9842
 967,1967, 63.8207, 63.8207
-968,  32, -1.8934,178.1066
 969,1969, 63.7969, 63.7969
-970,  30, -1.7715,178.2285
 971,1971, 63.7731, 63.7731
-972,  28, -1.6500,178.3500
 973,1973, 63.7494, 63.7494
-974,  26, -1.5291,178.4709
 975,1975, 63.7258, 63.7258
-976,  24, -1.4086,178.5914
 977,1977, 63.7022, 63.7022
-978,  22, -1.2886,178.7114
 979,1979, 63.6787, 63.6787
-980,  20, -1.1691,178.8309
 981,1981, 63.6552, 63.6552
-982,  18, -1.0501,178.9499
 983,1983, 63.6318, 63.6318
-984,  16, -0.9316,179.0684
 985,1985, 63.6084, 63.6084
-986,  14, -0.8135,179.1865
 987,1987, 63.5851, 63.5851
-988,  12, -0.6959,179.3041
 989,1989, 63.5618, 63.5618
-990,  10, -0.5787,179.4213
 991,1991, 63.5386, 63.5386
-992,   8, -0.4621,179.5379
 993,1993, 63.5155, 63.5155
-994,   6, -0.3458,179.6542
 995,1995, 63.4924, 63.4924
-996,   4, -0.2301,179.7699
 997,1997, 63.4694, 63.4694
-998,   2, -0.1148,179.8852
 999,1999, 63.4464, 63.4464
